KEY,Formation,Std_Fm_Name,Location,Lat,Long,Age,Source_Uncertainty,Uncertainty,Known_Uncertainty,Mineralogy,TOC,d13C-org,d13C-carb,N,Internal_Isotope_Ref,Internal_Age_Ref,External_Ref,Strauss_Table,Summary?,Duplicate_Key,Countif_Duplicate,Duplicate,Circular_Citation,KT_Filtered,KT_Reason,Poor_Age_Constraints_(>50Ma),PMCID_Sample_Info,Flagged,Comments
110,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-5.00,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-5,0,FALSE,FALSE,,,X,,,
111,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-6.20,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-6.2,0,FALSE,FALSE,,,X,,,
112,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-5.90,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-5.9,0,FALSE,FALSE,,,X,,,
113,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-3.40,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-3.4,0,FALSE,FALSE,,,X,,,
114,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-2.10,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-2.1,1,FALSE,FALSE,,,X,,,
115,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-0.90,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-0.9,2,FALSE,FALSE,,,X,,,
116,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-2.70,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-2.7,2,FALSE,FALSE,,,X,,,
117,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-2.80,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-2.8,1,FALSE,FALSE,,,X,,,
118,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-2.10,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-2.1,2,FALSE,FALSE,,,X,,,
119,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,1.80,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB1.8,0,FALSE,FALSE,,,X,,,
120,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-1.30,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-1.3,0,FALSE,FALSE,,,X,,,
121,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-0.80,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-0.8,0,FALSE,FALSE,,,X,,,
122,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-3.60,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-3.6,4,FALSE,FALSE,,,X,,,
123,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-1.70,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-1.7,2,FALSE,FALSE,,,X,,,
124,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-6.00,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-6,0,FALSE,FALSE,,,X,,,
125,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-3.80,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-3.8,0,FALSE,FALSE,,,X,,,
126,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-5.20,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-5.2,0,FALSE,FALSE,,,X,,,
127,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-4.40,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-4.4,3,FALSE,FALSE,,,X,,,
128,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-3.30,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-3.3,1,FALSE,FALSE,,,X,,,
129,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-3.50,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-3.5,1,FALSE,FALSE,,,X,,,
130,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-1.50,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-1.5,2,FALSE,FALSE,,,X,,,
131,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-1.60,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-1.6,0,FALSE,FALSE,,,X,,,
132,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-6.20,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-6.2,1,FALSE,FALSE,,,X,,,
133,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-3.70,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-3.7,0,FALSE,FALSE,,,X,,,
134,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-3.80,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-3.8,1,FALSE,FALSE,,,X,,,
135,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-4.30,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-4.3,0,FALSE,FALSE,,,X,,,
136,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-2.40,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-2.4,2,FALSE,FALSE,,,X,,,
137,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-0.20,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-0.2,0,FALSE,FALSE,,,X,,,
138,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-0.30,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-0.3,2,FALSE,FALSE,,,X,,,
139,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-1.90,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-1.9,6,FALSE,FALSE,,,X,,,
140,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-2.00,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-2,1,FALSE,FALSE,,,X,,,
141,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-2.60,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-2.6,1,FALSE,FALSE,,,X,,,
142,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-0.70,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-0.7,0,FALSE,FALSE,,,X,,,
143,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-3.80,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-3.8,2,FALSE,FALSE,,,X,,,
144,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-2.80,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-2.8,2,FALSE,FALSE,,,X,,,
145,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-0.70,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-0.7,1,FALSE,FALSE,,,X,,,
146,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-0.90,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-0.9,3,FALSE,FALSE,,,X,,,
147,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-1.80,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-1.8,2,FALSE,FALSE,,,X,,,
148,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-2.40,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-2.4,3,FALSE,FALSE,,,X,,,
149,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-1.20,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-1.2,0,FALSE,FALSE,,,X,,,
150,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-0.90,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-0.9,4,FALSE,FALSE,,,X,,,
151,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-0.30,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-0.3,3,FALSE,FALSE,,,X,,,
152,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,0.10,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB0.1,0,FALSE,FALSE,,,X,,,
153,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-0.40,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-0.4,1,FALSE,FALSE,,,X,,,
154,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-1.80,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-1.8,3,FALSE,FALSE,,,X,,,
155,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-0.60,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-0.6,3,FALSE,FALSE,,,X,,,
156,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-1.10,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-1.1,2,FALSE,FALSE,,,X,,,
157,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-1.90,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-1.9,7,FALSE,FALSE,,,X,,,
158,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-3.90,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-3.9,1,FALSE,FALSE,,,X,,,
159,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-4.70,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-4.7,0,FALSE,FALSE,,,X,,,
160,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,0.10,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB0.1,1,FALSE,FALSE,,,X,,,
161,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,0.40,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB0.4,0,FALSE,FALSE,,,X,,,
162,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-0.10,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-0.1,0,FALSE,FALSE,,,X,,,
163,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,0.70,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB0.7,0,FALSE,FALSE,,,X,,,
164,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,0.90,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB0.9,0,FALSE,FALSE,,,X,,,
165,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-3.60,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-3.6,5,FALSE,FALSE,,,X,,,
166,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-1.60,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-1.6,1,FALSE,FALSE,,,X,,,
167,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-1.80,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-1.8,4,FALSE,FALSE,,,X,,,
168,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,0.40,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB0.4,1,FALSE,FALSE,,,X,,,
169,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-3.20,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-3.2,0,FALSE,FALSE,,,X,,,
170,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-1.00,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-1,0,FALSE,FALSE,,,X,,,
171,eastern Isua Belt,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,CARB,,,-1.90,,Schidlowski et al. (1979),,PMCID 1.1a,,FALSE,Isua SgpGreenlandCARB-1.9,8,FALSE,FALSE,,,X,,,
172,Isua Supergr.,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,BIF,,,-4.71,,Schidlowski et al. (1983),,PMCID 1.1a,,FALSE,Isua SgpGreenlandBIF-4.71,0,FALSE,FALSE,,,X,,,
173,Isua Supergr.,Isua Sgp,Greenland,76.3,-41.5,3800,?,190,,BIF,,,-5.26,,Schidlowski et al. (1983),,PMCID 1.1a,,FALSE,Isua SgpGreenlandBIF-5.26,0,FALSE,FALSE,,,X,,,
174,"Bulawayan gr, Filabusi schist belt",Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,-5.50,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL-5.5,0,FALSE,FALSE,,,X,,,
175,"Bulawayan gr, Filabusi schist belt",Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,-5.40,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL-5.4,0,FALSE,FALSE,,,X,,,
176,Bulawayan Gr.,Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,0.00,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL0,0,FALSE,FALSE,,,X,,,
177,Bulawayan Gr.,Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,-0.20,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL-0.2,0,FALSE,FALSE,,,X,,,
178,Bulawayan Gr.,Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,-0.50,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL-0.5,0,FALSE,FALSE,,,X,,,
179,Bulawayan Gr.,Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,-3.20,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL-3.2,0,FALSE,FALSE,,,X,,,
180,Bulawayan Gr.,Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,0.60,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL0.6,0,FALSE,FALSE,,,X,,,
181,Bulawayan Gr.,Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,1.00,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL1,0,FALSE,FALSE,,,X,,,
182,Bulawayan Gr.,Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,-0.10,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL-0.1,0,FALSE,FALSE,,,X,,,
183,Bulawayan Gr.,Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,1.30,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL1.3,0,FALSE,FALSE,,,X,,,
184,Bulawayan Gr.,Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,-0.20,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL-0.2,1,FALSE,FALSE,,,X,,,
185,Ubatha Dolomite,Ubatha Dolomite,South Africa,-28.7,25.3,2900,2840 to 2960,60,X,CAL,,,-13.82,,Veizer et al. (1990),,PMCID 1.1a,,FALSE,Ubatha DolomiteSouth AfricaCAL-13.82,0,FALSE,FALSE,,,,,,
186,Ubatha Dolomite,Ubatha Dolomite,South Africa,-28.7,25.3,2900,2840 to 2960,60,X,CAL,,,0.10,,Veizer et al. (1990),,PMCID 1.1a,,FALSE,Ubatha DolomiteSouth AfricaCAL0.1,0,FALSE,FALSE,,,,,,
187,Tholeni Dol.,Tholeni Dolomite,South Africa,-28.7,25.3,2900,2840 to 2960,60,X,CAL,,,0.23,,Veizer et al. (1990),,PMCID 1.1a,,FALSE,Tholeni DolomiteSouth AfricaCAL0.23,0,FALSE,FALSE,,,,,,
188,Bulawayan Gr.,Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,-2.50,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL-2.5,0,FALSE,FALSE,,,X,,,
189,Tholeni Dol.,Tholeni Dolomite,South Africa,-28.7,25.3,2900,2840 to 2960,60,X,CAL,,,0.15,,Veizer et al. (1990),,PMCID 1.1a,,FALSE,Tholeni DolomiteSouth AfricaCAL0.15,0,FALSE,FALSE,,,,,,
190,Bulawayan Gr.,Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,-0.50,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL-0.5,1,FALSE,FALSE,,,X,,,
191,Ubatha Dolomite,Ubatha Dolomite,South Africa,-28.7,25.3,2900,2840 to 2960,60,X,CAL,,,-0.12,,Veizer et al. (1990),,PMCID 1.1a,,FALSE,Ubatha DolomiteSouth AfricaCAL-0.12,0,FALSE,FALSE,,,,,,
192,Bulawayan Gr.,Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,-0.90,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL-0.9,0,FALSE,FALSE,,,X,,,
193,Bulawayan Gr.,Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,-0.80,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL-0.8,0,FALSE,FALSE,,,X,,,
194,Tholeni Dol.,Tholeni Dolomite,South Africa,-28.7,25.3,2900,2840 to 2960,60,X,CAL,,,-0.45,,Veizer et al. (1990),,PMCID 1.1a,,FALSE,Tholeni DolomiteSouth AfricaCAL-0.45,0,FALSE,FALSE,,,,,,
195,Ubatha Dolomite,Ubatha Dolomite,South Africa,-28.7,25.3,2900,2840 to 2960,60,X,CAL,,,0.29,,Veizer et al. (1990),,PMCID 1.1a,,FALSE,Ubatha DolomiteSouth AfricaCAL0.29,0,FALSE,FALSE,,,,,,
196,Insuzi Gr. (Pongola Supergroup),"Insuzi Gp, Pongola Sgp",South Africa,-28.7,25.3,3000,,150,,CAL,,,-0.14,,Schidlowski et al. (1983),,PMCID 1.1a,,FALSE,"Insuzi Gp, Pongola SgpSouth AfricaCAL-0.14",0,FALSE,FALSE,,,X,,,
197,"Bulawayan Gr, Gwanda schist belt",Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,2.00,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL2,0,FALSE,FALSE,,,X,,,
198,Bulawayan Gr.,Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,"CAL, DOL",,,-0.90,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,"Bulawayan GpZimbabweCAL, DOL-0.9",0,FALSE,FALSE,,,X,,,
199,Pongola Supergroup,Pongola Sgp,South Africa,-28.7,25.3,3000,>3000 to 2850,150,X,UN,,,1.20,,Eglington et al. (subm.),Hegner et al. 1991,PMCID 1.1a,,FALSE,Pongola SgpSouth AfricaUN1.2,0,FALSE,FALSE,,,X,gneiss,,
200,"Bulawayan Gr, Gwanda schist belt",Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,-0.10,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL-0.1,1,FALSE,FALSE,,,X,,,
201,Bulawayan Gr.,Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,0.20,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL0.2,0,FALSE,FALSE,,,X,,,
202,Pongola Supergroup,Pongola Sgp,South Africa,-28.7,25.3,3000,>3000 to 2850,150,X,UN,,,1.60,,Eglington et al. (subm.),Hegner et al. 1991,PMCID 1.1a,,FALSE,Pongola SgpSouth AfricaUN1.6,0,FALSE,FALSE,,,X,gneiss,,
203,Uchi Greenstone Belt,Uchi Greenstone Belt,Canada,59.6,-103.1,2855,2760 to 2950,95,X,CAL,,,-3.60,,Veizer et al. (1989b),,PMCID 1.1a,,FALSE,Uchi Greenstone BeltCanadaCAL-3.6,0,FALSE,FALSE,,,,,,
204,Pongola Supergroup,Pongola Sgp,South Africa,-28.7,25.3,3000,>3000 to 2850,150,X,UN,,,2.10,,Eglington et al. (subm.),Hegner et al. 1991,PMCID 1.1a,,FALSE,Pongola SgpSouth AfricaUN2.1,0,FALSE,FALSE,,,X,gneiss,,
205,Uchi Greenstone Belt,Uchi Greenstone Belt,Canada,59.6,-103.1,2855,2760 to 2950,95,X,CAL,,,0.89,,Veizer et al. (1989b),,PMCID 1.1a,,FALSE,Uchi Greenstone BeltCanadaCAL0.89,0,FALSE,FALSE,,,,,,
206,Bulawayan Gr.,Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,0.30,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL0.3,0,FALSE,FALSE,,,X,,,
207,Pongola Supergroup,Pongola Sgp,South Africa,-28.7,25.3,3000,>3000 to 2850,150,X,UN,,,2.00,,Eglington et al. (subm.),Hegner et al. 1991,PMCID 1.1a,,FALSE,Pongola SgpSouth AfricaUN2,0,FALSE,FALSE,,,X,gneiss,,
208,Bulawayan Gr.,Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,-0.20,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL-0.2,2,FALSE,FALSE,,,X,,,
209,Bulawayan Gr.,Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,1.40,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL1.4,0,FALSE,FALSE,,,X,,,
210,Pongola Supergroup,Pongola Sgp,South Africa,-28.7,25.3,3000,>3000 to 2850,150,X,UN,,,1.50,,Eglington et al. (subm.),Hegner et al. 1991,PMCID 1.1a,,FALSE,Pongola SgpSouth AfricaUN1.5,0,FALSE,FALSE,,,X,gneiss,,
211,"Bulawayan Gr, Gwanda schist belt",Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,2.50,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL2.5,0,FALSE,FALSE,,,X,,,
212,Ramigiri Schist Belt Marble,Ramagiri Schist Belt,India,22.2,78.4,3100,,155,,CAL,,,-0.85,,Zachariah (1998),Zachariah (1998),PMCID 1.1a,,FALSE,Ramagiri Schist BeltIndiaCAL-0.85,0,FALSE,FALSE,,,,gneiss,,
213,"Bulawayan Gr., Filabusi schist belt",Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,-0.40,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL-0.4,0,FALSE,FALSE,,,X,,,
214,"Bulawayan Gr., Filabusi schist belt",Bulawayan Gp,Zimbabwe,-19.2,30.1,3100,2900 to 3300,200,X,CAL,,,-0.10,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,Bulawayan GpZimbabweCAL-0.1,2,FALSE,FALSE,,,X,,,
215,"Sargur Gr., Dharwar Craton, greenstone belts","Sargur Complex, Dharwar Craton",India,22.2,78.4,3100,3000 to 3200,100,X,CAL,,,-1.30,,Kumar et al. (1983),,PMCID 1.1a,,FALSE,"Sargur Complex, Dharwar CratonIndiaCAL-1.3",0,FALSE,FALSE,,,,,,
